"Date","Time","Location","Odometer","Eng Hours","Event Type/Status","Origin","Sequence #","VIN","Power Unit"
"08/28/2023","09:26:26","","1,182,353","35,393.3","Diagnostic cleared","ELD","0B5A","1XKYD49X8GJ491411","12"
"08/28/2023","09:57:50","5mi WSW WI Somers","1,182,354","35,394","Shut-down","ELD","1705","1XKYD49X8GJ491411","12"
"08/28/2023","10:03:50","","","","Second certification","ELD","1706","1XKYD49X8GJ491411","12"
"08/28/2023","10:58:32","5mi WSW WI Somers","1,182,354","35,394","Power-up","ELD","1707","1XKYD49X8GJ491411","12"
"08/28/2023","11:00:36","","1,182,354","35,394","Diagnostic logged","ELD","0B5B","1XKYD49X8GJ491411","12"
"08/28/2023","11:02:51","","1,182,354","35,394","Diagnostic cleared","ELD","0B5C","1XKYD49X8GJ491411","12"
"08/28/2023","11:06:12","5mi WSW WI Somers","1,182,354","35,394.1","Driving","ELD","1708","1XKYD49X8GJ491411","12"
"08/28/2023","11:11:05","5mi WSW WI Somers","1,182,354","35,394.2","On-duty, not driving","ELD","170A","1XKYD49X8GJ491411","12"
"08/28/2023","11:15:56","5mi WSW WI Somers","1,182,354","35,394.2","Shut-down","ELD","1709","1XKYD49X8GJ491411","12"
"08/28/2023","11:28:42","","","","Third certification","ELD","170B","1XKYD49X8GJ491411","12"
"08/28/2023","11:28:53","5mi WSW WI Somers","Missing power-up event","Missing power-up event","Off-duty","Driver","170C","1XKYD49X8GJ491411","12"
"08/28/2023","14:05:43","5mi WSW WI Somers","1,182,354","35,394.3","Power-up","ELD","170D","1XKYD49X8GJ491411","12"
"08/28/2023","14:09:45","5mi WSW WI Somers","1,182,354","35,394.4","Driving","ELD","170E","1XKYD49X8GJ491411","12"
"08/28/2023","14:13:29","","1,182,354","35,394.3","Diagnostic logged","ELD","0B5D","1XKYD49X8GJ491411","12"
"08/28/2023","14:13:40","","1,182,354","35,394.3","Diagnostic cleared","ELD","0B5E","1XKYD49X8GJ491411","12"
"08/28/2023","14:14:44","","1,182,354","35,394.3","Diagnostic logged","ELD","0B60","1XKYD49X8GJ491411","12"
"08/28/2023","14:14:51","","1,182,354","35,394.3","Diagnostic logged","ELD","0B5F","1XKYD49X8GJ491411","12"
"08/28/2023","14:15:14","","1,182,354","35,394.3","Diagnostic cleared","ELD","0B61","1XKYD49X8GJ491411","12"
"08/28/2023","14:46:51","2mi WSW WI Oak Creek","1,182,376","35,395","On-duty, not driving","ELD","170F","1XKYD49X8GJ491411","12"
"08/28/2023","15:01:04","","1,182,376","35,394.9","Diagnostic cleared","ELD","0B62","1XKYD49X8GJ491411","12"
"08/28/2023","15:03:31","2mi WSW WI Oak Creek","1,182,376","35,395.3","Driving","ELD","1710","1XKYD49X8GJ491411","12"
"08/28/2023","16:03:33","1mi SE WI Belgium","1,182,424","35,396.3","Intermediate log","ELD","1711","1XKYD49X8GJ491411","12"
"08/28/2023","17:03:31","2mi SE WI Bellevue","1,182,495","35,397.3","Intermediate log","ELD","1712","1XKYD49X8GJ491411","12"
"08/28/2023","17:32:21","2mi NW WI Bellevue","1,182,505","35,397.7","On-duty, not driving","ELD","1713","1XKYD49X8GJ491411","12"
"08/28/2023","17:38:47","2mi NW WI Bellevue","1,182,505","35,397.9","Driving","ELD","1714","1XKYD49X8GJ491411","12"
"08/28/2023","17:39:55","2mi NW WI Bellevue","1,182,506","35,397.9","On-duty, not driving","ELD","1715","1XKYD49X8GJ491411","12"
"08/28/2023","17:47:01","2mi NW WI Bellevue","1,182,506","35,398","Driving","ELD","1716","1XKYD49X8GJ491411","12"
"08/28/2023","17:47:17","2mi ENE WI Allouez","1,182,506","35,398","On-duty, not driving","ELD","1717","1XKYD49X8GJ491411","12"
"08/28/2023","17:54:58","","","","Fourth certification","ELD","1718","1XKYD49X8GJ491411","12"
"08/28/2023","17:55:18","2mi ENE WI Allouez","1,182,506","35,398.1","Off-duty","Driver","1719","1XKYD49X8GJ491411","12"
"08/28/2023","17:55:18","2mi ENE WI Allouez","1,182,506","35,398.1","Off-duty (Inactive - Changed)","Driver","1719","1XKYD49X8GJ491411","12"
"08/28/2023","17:56:08","2mi ENE WI Allouez","1,182,506","35,398.1","Shut-down","ELD","171A","1XKYD49X8GJ491411","12"
"08/28/2023","22:18:36","2mi ENE WI Allouez","1,182,506","35,398.1","Power-up","ELD","171B","1XKYD49X8GJ491411","12"
"08/28/2023","22:35:00","","1,182,506","35,398.1","Diagnostic logged","ELD","0B63","1XKYD49X8GJ491411","12"
"08/28/2023","22:38:20","","1,182,506","35,398.1","Diagnostic cleared","ELD","0B64","1XKYD49X8GJ491411","12"
"08/28/2023","22:39:29","2mi ENE WI Allouez","1,182,506","35,398.4","Shut-down","ELD","171C","1XKYD49X8GJ491411","12"
"08/29/2023","06:51:08","","","","Fifth certification","ELD","171D","1XKYD49X8GJ491411","12"
"08/29/2023","09:36:43","","","","First certification","ELD","171E","1XKYD49X8GJ491411","12"
"08/29/2023","09:37:43","2mi SE WI Allouez","1,182,508","35,398.8","Power-up","ELD","04E6","1XKYD49X8GJ491411","12"
"08/29/2023","09:40:06","2mi SW WI Green Bay","1,182,508","35,398.8","PC","Driver","171F","1XKYD49X8GJ491411","12"
"08/29/2023","09:40:06","2mi SE WI Allouez","1,182,508","35,398.8","Off-duty","ELD","1720","1XKYD49X8GJ491411","12"
"08/29/2023","10:40:09","2mi SW WI Oostburg","1,182,574","35,399.8","Intermediate log","ELD","1721","1XKYD49X8GJ491411","12"
"08/29/2023","11:39:31","1mi N WI Oak Creek","1,182,631","35,400.8","PC/YM Cleared","Driver","1723","1XKYD49X8GJ491411","12"
"08/29/2023","11:39:31","2mi WSW WI Oak Creek","1,182,631","35,400.8","Off-duty","ELD","1724","1XKYD49X8GJ491411","12"
"08/29/2023","11:40:08","1mi N WI Oak Creek","1,182,631","35,400.8","Intermediate log","ELD","1722","1XKYD49X8GJ491411","12"
"08/29/2023","11:41:10","","1,182,632","35,400.8","Diagnostic logged","ELD","0B66","1XKYD49X8GJ491411","12"
"08/29/2023","11:41:20","","1,182,632","35,400.8","Diagnostic logged","ELD","0B65","1XKYD49X8GJ491411","12"
"08/29/2023","11:51:58","","1,182,632","35,400.8","Diagnostic cleared","ELD","0B67","1XKYD49X8GJ491411","12"
"08/29/2023","11:53:29","1mi N WI Oak Creek","1,182,631","35,401.1","PC","Driver","1725","1XKYD49X8GJ491411","12"
"08/29/2023","11:53:29","2mi WSW WI Oak Creek","1,182,631","35,401.1","Off-duty","ELD","1726","1XKYD49X8GJ491411","12"
"08/29/2023","12:26:33","5mi N WI Bristol","1,182,653","35,401.6","PC/YM Cleared","Driver","1727","1XKYD49X8GJ491411","12"
"08/29/2023","12:26:33","5mi WSW WI Somers","1,182,653","35,401.6","Off-duty","ELD","1728","1XKYD49X8GJ491411","12"
"08/29/2023","12:35:20","","","","Second certification","ELD","1729","1XKYD49X8GJ491411","12"
"08/29/2023","12:36:01","","1,182,654","35,401.6","Diagnostic cleared","ELD","0B68","1XKYD49X8GJ491411","12"
"08/29/2023","12:37:19","","1,182,654","35,401.6","Diagnostic logged","ELD","0B69","1XKYD49X8GJ491411","12"
"08/29/2023","12:37:50","","1,182,654","35,401.6","Diagnostic cleared","ELD","0B6A","1XKYD49X8GJ491411","12"
"08/29/2023","12:38:47","","1,182,654","35,401.6","Diagnostic logged","ELD","0B6B","1XKYD49X8GJ491411","12"
"08/29/2023","12:39:19","","1,182,654","35,401.6","Diagnostic cleared","ELD","0B6C","1XKYD49X8GJ491411","12"
"08/29/2023","12:39:49","5mi WSW WI Somers","1,182,654","35,401.8","Shut-down","ELD","172A","1XKYD49X8GJ491411","12"
"08/29/2023","17:50:45","5mi WSW WI Somers","1,182,654","35,401.8","Power-up","ELD","04E7","1XKYD49X8GJ491411","12"
"08/29/2023","17:50:45","","1,182,654","35,401.8","Diagnostic logged","ELD","04E8","1XKYD49X8GJ491411","12"
"08/29/2023","17:53:13","5mi WSW WI Somers","1,182,654","35,401.9","Shut-down","ELD","04E9","1XKYD49X8GJ491411","12"
"08/29/2023","18:08:04","","1,182,654","35,401.9","Diagnostic cleared","ELD","04EA","1XKYD49X8GJ491411","12"
"08/29/2023","18:08:21","","","","Sixth certification","ELD","172B","1XKYD49X8GJ491411","12"
"08/29/2023","18:08:48","","","","Seventh certification","ELD","172C","1XKYD49X8GJ491411","12"
"08/29/2023","18:48:11","5mi WSW WI Somers","1,182,655","35,402.1","Power-up","ELD","172D","1XKYD49X8GJ491411","12"
"08/29/2023","18:49:28","","1,182,655","35,402.1","Diagnostic logged","ELD","0B6D","1XKYD49X8GJ491411","12"
"08/29/2023","18:49:54","","1,182,655","35,402.1","Diagnostic cleared","ELD","0B6E","1XKYD49X8GJ491411","12"
"08/29/2023","18:50:18","","1,182,655","35,402.1","Diagnostic logged","ELD","0B6F","1XKYD49X8GJ491411","12"
"08/29/2023","18:50:32","","1,182,655","35,402.1","Diagnostic logged","ELD","0B70","1XKYD49X8GJ491411","12"
"08/29/2023","18:52:04","","1,182,655","35,402.1","Diagnostic cleared","ELD","0B71","1XKYD49X8GJ491411","12"
"08/29/2023","18:52:16","","1,182,655","35,402.1","Diagnostic cleared","ELD","0B72","1XKYD49X8GJ491411","12"
"08/29/2023","18:52:16","5mi WSW WI Somers","1,182,655","35,402.1","Shut-down","ELD","172E","1XKYD49X8GJ491411","12"
"08/30/2023","14:10:21","5mi WSW WI Somers","1,182,700","35,405.2","Power-up","ELD","04EB","1XKYD49X8GJ491411","12"
"08/30/2023","14:10:32","","","","First certification","ELD","172F","1XKYD49X8GJ491411","12"
"08/30/2023","14:11:35","5mi WSW WI Somers","1,182,700","35,405.3","On-duty, not driving","Driver","1730","1XKYD49X8GJ491411","12"
"08/30/2023","14:14:17","5mi WSW WI Somers","1,182,700","35,405.3","Driving","ELD","1731","1XKYD49X8GJ491411","12"
"08/30/2023","15:14:17","2mi WNW IL Glencoe","1,182,745","35,406.3","Intermediate log","ELD","1732","1XKYD49X8GJ491411","12"
"08/30/2023","16:14:19","4mi NNE IL Chicago","1,182,766","35,407.3","Intermediate log","ELD","1733","1XKYD49X8GJ491411","12"
"08/30/2023","16:50:40","2mi SE IL Chicago","1,182,774","35,407.9","On-duty, not driving","ELD","1734","1XKYD49X8GJ491411","12"
"08/30/2023","17:01:27","2mi SE IL Chicago","1,182,774","35,408.1","Off-duty","Driver","1735","1XKYD49X8GJ491411","12"
"08/30/2023","17:01:31","","","","Second certification","ELD","1736","1XKYD49X8GJ491411","12"
"08/30/2023","17:06:53","2mi SE IL Chicago","1,182,774","35,408.2","Driving","ELD","1737","1XKYD49X8GJ491411","12"
"08/30/2023","17:08:06","2mi SE IL Chicago","1,182,774","35,408.2","Off-duty","Driver","1739","1XKYD49X8GJ491411","12"
"08/30/2023","17:08:06","2mi SE IL Chicago","1,182,774","35,408.2","Off-duty (Inactive - Changed)","Driver","1739","1XKYD49X8GJ491411","12"
"08/30/2023","17:09:35","2mi SE IL Chicago","1,182,775","35,408.2","Shut-down","ELD","1738","1XKYD49X8GJ491411","12"
"08/30/2023","17:12:50","2mi SE IL Chicago","1,182,775","35,408.2","Power-up","ELD","173A","1XKYD49X8GJ491411","12"
"08/30/2023","17:15:30","2mi SE IL Chicago","1,182,775","35,408.2","Shut-down","ELD","173B","1XKYD49X8GJ491411","12"
"08/30/2023","21:09:35","2mi SE IL Chicago","1,182,775","35,408.2","Power-up","ELD","173C","1XKYD49X8GJ491411","12"
"08/30/2023","21:34:19","","","","Third certification","ELD","173D","1XKYD49X8GJ491411","12"
"08/30/2023","21:44:34","2mi SE IL Chicago","1,182,775","35,408.8","Shut-down","ELD","173E","1XKYD49X8GJ491411","12"
"08/30/2023","22:42:15","2mi SE IL Chicago","1,182,775","35,408.8","Power-up","ELD","173F","1XKYD49X8GJ491411","12"
"08/30/2023","22:46:45","","1,182,775","35,408.8","Diagnostic logged","ELD","0B73","1XKYD49X8GJ491411","12"
"08/30/2023","22:46:56","","1,182,775","35,408.8","Diagnostic logged","ELD","0B74","1XKYD49X8GJ491411","12"
"08/30/2023","22:47:30","","1,182,775","35,408.8","Diagnostic cleared","ELD","0B75","1XKYD49X8GJ491411","12"
"08/30/2023","22:52:18","","1,182,775","35,408.8","Diagnostic cleared","ELD","0B76","1XKYD49X8GJ491411","12"
"08/30/2023","22:54:34","2mi SSW IL Chicago","1,182,775","35,409","PC","Driver","1740","1XKYD49X8GJ491411","12"
"08/30/2023","22:54:34","2mi SE IL Chicago","1,182,775","35,409","Off-duty","ELD","1741","1XKYD49X8GJ491411","12"
"08/30/2023","22:58:53","","1,182,775","35,409","Diagnostic logged","ELD","0B77","1XKYD49X8GJ491411","12"
"08/30/2023","22:59:13","","1,182,775","35,409","Diagnostic cleared","ELD","0B78","1XKYD49X8GJ491411","12"
"08/30/2023","23:00:39","","1,182,775","35,409","Diagnostic logged","ELD","0B79","1XKYD49X8GJ491411","12"
"08/30/2023","23:01:17","","1,182,775","35,409","Diagnostic cleared","ELD","0B7A","1XKYD49X8GJ491411","12"
"08/30/2023","23:54:34","1mi NE IL Sleepy Hollow","1,182,821","35,410","Intermediate log","ELD","1742","1XKYD49X8GJ491411","12"
"08/31/2023","00:43:19","3mi WNW IL New Milford","1,182,868","35,410.8","PC/YM Cleared","Driver","1744","1XKYD49X8GJ491411","12"
"08/31/2023","00:43:19","3mi SW IL Rockford","1,182,868","35,410.8","Off-duty","ELD","1745","1XKYD49X8GJ491411","12"
"08/31/2023","00:48:38","3mi WNW IL New Milford","1,182,868","35,410.9","Shut-down","ELD","1743","1XKYD49X8GJ491411","12"
"08/31/2023","06:17:17","3mi SW IL Rockford","1,182,868","35,410.9","Power-up","ELD","1746","1XKYD49X8GJ491411","12"
"08/31/2023","06:27:00","","","","First certification","ELD","1747","1XKYD49X8GJ491411","12"
"08/31/2023","06:27:00","","","","Fourth certification","ELD","1748","1XKYD49X8GJ491411","12"
"08/31/2023","06:28:44","3mi SW IL Rockford","1,182,868","35,411.1","Driving","ELD","1749","1XKYD49X8GJ491411","12"
"08/31/2023","06:59:59","2mi SE IL Hillcrest","1,182,894","35,411.6","On-duty, not driving (Inactive - Changed)","ELD","174B","1XKYD49X8GJ491411","12"
"08/31/2023","06:59:59","2mi SE IL Hillcrest","1,182,894","35,411.6","Off-duty","Driver","1756","1XKYD49X8GJ491411","12"
"08/31/2023","07:05:14","2mi SE IL Hillcrest","1,182,895","35,411.7","Shut-down","ELD","174A","1XKYD49X8GJ491411","12"
"08/31/2023","07:13:27","2mi SE IL Hillcrest","1,182,895","35,411.7","Power-up","ELD","174C","1XKYD49X8GJ491411","12"
"08/31/2023","07:14:41","2mi SE IL Hillcrest","1,182,895","35,411.7","Driving","ELD","174D","1XKYD49X8GJ491411","12"
"08/31/2023","08:14:41","4mi SW IL Cedarville","1,182,955","35,412.7","Intermediate log","ELD","174E","1XKYD49X8GJ491411","12"
"08/31/2023","08:39:54","","1,182,955","35,412.7","Diagnostic logged","ELD","0B7B","1XKYD49X8GJ491411","12"
"08/31/2023","08:42:50","","1,182,955","35,412.7","Diagnostic cleared","ELD","0B7C","1XKYD49X8GJ491411","12"
"08/31/2023","08:47:18","1mi NE IL Stockton","1,182,973","35,413.3","On-duty, not driving (Inactive - Changed)","ELD","174F","1XKYD49X8GJ491411","12"
"08/31/2023","08:47:18","1mi NE IL Stockton","1,182,973","35,413.3","Off-duty","Driver","1755","1XKYD49X8GJ491411","12"
"08/31/2023","09:14:08","1mi NE IL Stockton","1,182,973","35,413.7","Driving","ELD","1750","1XKYD49X8GJ491411","12"
"08/31/2023","09:14:50","1mi NE IL Stockton","1,182,973","35,413.7","On-duty, not driving (Inactive - Changed)","ELD","1751","1XKYD49X8GJ491411","12"
"08/31/2023","09:14:50","1mi NE IL Stockton","1,182,973","35,413.7","Off-duty","Driver","1754","1XKYD49X8GJ491411","12"
"08/31/2023","09:36:32","","","","Second certification","ELD","1752","1XKYD49X8GJ491411","12"
"08/31/2023","09:36:41","1mi NE IL Stockton","1,182,973","35,414.1","Off-duty (Inactive - Changed)","Driver","1753","1XKYD49X8GJ491411","12"
"08/31/2023","09:55:40","1mi NE IL Stockton","1,182,973","35,414.4","Driving","ELD","1757","1XKYD49X8GJ491411","12"
"08/31/2023","10:55:43","4mi WSW IL Rockford","1,183,023","35,415.4","Intermediate log","ELD","1758","1XKYD49X8GJ491411","12"
"08/31/2023","11:19:43","2mi W IL Monroe Center","1,183,039","35,415.8","Off-duty","Driver","175A","1XKYD49X8GJ491411","12"
"08/31/2023","11:23:21","2mi W IL Monroe Center","1,183,039","35,415.9","Shut-down","ELD","1759","1XKYD49X8GJ491411","12"
"08/31/2023","11:49:49","2mi W IL Monroe Center","1,183,039","35,415.9","Power-up","ELD","175B","1XKYD49X8GJ491411","12"
"08/31/2023","11:51:20","2mi W IL Monroe Center","1,183,039","35,415.9","Driving","ELD","175C","1XKYD49X8GJ491411","12"
"08/31/2023","11:55:48","","1,183,039","35,415.9","Diagnostic logged","ELD","0B7D","1XKYD49X8GJ491411","12"
"08/31/2023","11:56:27","","1,183,039","35,415.9","Diagnostic cleared","ELD","0B7E","1XKYD49X8GJ491411","12"
"08/31/2023","12:00:38","2mi W IL Monroe Center","1,183,039","35,416.1","On-duty, not driving (Inactive - Changed)","ELD","175D","1XKYD49X8GJ491411","12"
"08/31/2023","12:00:38","2mi W IL Monroe Center","1,183,039","35,416.1","Off-duty","Driver","1768","1XKYD49X8GJ491411","12"
"08/31/2023","12:02:24","","1,183,039","35,416","Diagnostic logged","ELD","0B7F","1XKYD49X8GJ491411","12"
"08/31/2023","12:03:01","","1,183,039","35,416","Diagnostic cleared","ELD","0B80","1XKYD49X8GJ491411","12"
"08/31/2023","12:04:28","","1,183,039","35,416","Diagnostic logged","ELD","0B81","1XKYD49X8GJ491411","12"
"08/31/2023","12:05:02","","1,183,039","35,416","Diagnostic cleared","ELD","0B82","1XKYD49X8GJ491411","12"
"08/31/2023","12:05:20","","1,183,039","35,416","Diagnostic logged","ELD","0B83","1XKYD49X8GJ491411","12"
"08/31/2023","12:10:15","","1,183,039","35,416","Diagnostic cleared","ELD","0B84","1XKYD49X8GJ491411","12"
"08/31/2023","12:11:57","","","","Third certification","ELD","175E","1XKYD49X8GJ491411","12"
"08/31/2023","12:13:51","2mi W IL Monroe Center","1,183,039","35,416.3","Driving","ELD","175F","1XKYD49X8GJ491411","12"
"08/31/2023","12:42:50","4mi NNW IL Paw Paw","1,183,066","35,416.8","On-duty, not driving (Inactive - Changed)","ELD","1762","1XKYD49X8GJ491411","12"
"08/31/2023","12:42:50","4mi NNW IL Paw Paw","1,183,066","35,416.8","Off-duty","Driver","1767","1XKYD49X8GJ491411","12"
"08/31/2023","12:43:03","4mi NNW IL Paw Paw","1,183,067","35,416.8","Shut-down","ELD","1760","1XKYD49X8GJ491411","12"
"08/31/2023","12:45:01","4mi NNW IL Paw Paw","1,183,067","35,416.8","Power-up","ELD","1761","1XKYD49X8GJ491411","12"
"08/31/2023","13:00:58","4mi NNW IL Paw Paw","1,183,067","35,417.1","Driving","ELD","1763","1XKYD49X8GJ491411","12"
"08/31/2023","14:01:00","2mi NNW IL Panola","1,183,133","35,418.1","Intermediate log","ELD","1764","1XKYD49X8GJ491411","12"
"08/31/2023","14:53:21","1mi N IL Le Roy","1,183,177","35,418.9","Off-duty","Driver","1765","1XKYD49X8GJ491411","12"
"08/31/2023","15:12:12","","1,183,177","35,418.9","Diagnostic logged","ELD","0B85","1XKYD49X8GJ491411","12"
"08/31/2023","15:12:23","","1,183,177","35,418.9","Diagnostic logged","ELD","0B86","1XKYD49X8GJ491411","12"
"08/31/2023","15:17:54","","1,183,177","35,418.9","Diagnostic cleared","ELD","0B87","1XKYD49X8GJ491411","12"
"08/31/2023","15:22:22","","","","Fourth certification","ELD","1766","1XKYD49X8GJ491411","12"
"08/31/2023","15:23:33","","","","Fifth certification","ELD","1769","1XKYD49X8GJ491411","12"
"08/31/2023","15:23:50","","","","Fifth certification","ELD","176A","1XKYD49X8GJ491411","12"
"08/31/2023","15:38:14","1mi N IL Le Roy","1,183,177","35,419.7","Driving","ELD","176B","1XKYD49X8GJ491411","12"
"08/31/2023","16:38:16","2mi NNE IL Arcola","1,183,240","35,420.7","Intermediate log","ELD","176C","1XKYD49X8GJ491411","12"
"08/31/2023","17:38:17","4mi NNE IL Farina","1,183,308","35,421.7","Intermediate log","ELD","176D","1XKYD49X8GJ491411","12"
"08/31/2023","18:38:17","1mi S IL West City","1,183,376","35,422.7","Intermediate log","ELD","176E","1XKYD49X8GJ491411","12"
"08/31/2023","19:38:14","1mi N IL Metropolis","1,183,440","35,423.7","Intermediate log","ELD","176F","1XKYD49X8GJ491411","12"
"08/31/2023","20:18:38","1mi NW KY Kuttawa","1,183,482","35,424.4","Off-duty","Driver","1770","1XKYD49X8GJ491411","12"
"08/31/2023","20:18:38","1mi NW KY Kuttawa","1,183,482","35,424.4","Off-duty (Inactive - Changed)","Driver","1770","1XKYD49X8GJ491411","12"
"08/31/2023","20:19:29","","","","Sixth certification","ELD","1771","1XKYD49X8GJ491411","12"
"08/31/2023","20:30:23","","1,183,482","35,424.3","Diagnostic cleared","ELD","0B88","1XKYD49X8GJ491411","12"
"08/31/2023","20:31:07","","","","Sixth certification","ELD","1772","1XKYD49X8GJ491411","12"
"08/31/2023","20:32:23","3mi NW KY Eddyville","1,183,482","35,424.6","PC","Driver","1773","1XKYD49X8GJ491411","12"
"08/31/2023","20:32:23","1mi NW KY Kuttawa","1,183,482","35,424.6","Off-duty","ELD","1774","1XKYD49X8GJ491411","12"
"08/31/2023","21:32:25","9mi ESE TN Clarksville","1,183,547","35,425.6","Intermediate log","ELD","1775","1XKYD49X8GJ491411","12"
"08/31/2023","22:32:25","5mi SSE TN Smyrna","1,183,610","35,426.6","Intermediate log","ELD","1776","1XKYD49X8GJ491411","12"
"08/31/2023","23:32:25","5mi SW TN Lakewood Park","1,183,642","35,427.6","Intermediate log","ELD","1777","1XKYD49X8GJ491411","12"
"08/31/2023","23:55:18","3mi W TN Hillsboro","1,183,656","35,428","PC/YM Cleared","Driver","1778","1XKYD49X8GJ491411","12"
